sku,Description,price
BNCCLD610a-v,Barracuda Firewall Control Center for Google Cloud VCC610 Virtual Subscription,1200.00
BNCSC400a-e,Barracuda Firewall Control Center SC400 Energize Updates Subscription 1 Month,94.00
BNCSC400a-p,Barracuda Firewall Control Center SC400 Premium Support Subscription 1 Month,130.00
BNCSC610a-e,Barracuda Firewall Control Center SC610 Energize Updates Subscription 1 Month,400.00
BNCSC610a-p,Barracuda Firewall Control Center SC610 Premium Support Subscription 1 Month,480.00
BNCVC400a,Barracuda Firewall Control Center Virtual License VC400,6000.00
BNCVC400a-dc,Barracuda Firewall Control Center Virtual License VC400 Demo Conversion,6000.00
BNCVC400a-e,Barracuda Firewall Control Center Virtual License VC400 Energize Updates Subscription 1 Month,87.00
BNCVC400a-p,Barracuda Firewall Control Center Virtual License VC400 Premium Support Subscription 1 Month,120.00
BNCVC610a,Barracuda Firewall Control Center Virtual License VC610,23700.00
BNCVC610a-dc,Barracuda Firewall Control Center Virtual License VC610 Demo Conversion,23700.00
BNCVC610a-e,Barracuda Firewall Control Center Virtual License VC610 Energize Updates Subscription 1 Month,370.00
BNCVC610a-p,Barracuda Firewall Control Center Virtual License VC610 Premium Support Subscription 1 Month,440.00
BNCVFAC400a,Barracuda Secure Access Controller VFAC400,1600.00
BNCVFAC400a-a,Barracuda Secure Access Controller VFAC400 Advanced Threat Protection Subscription 1 Month,24.60
BNCVFAC400a-dc,Barracuda Secure Access Controller VFAC400 Demo Conversion,1600.00
BNCVFAC400a-e,Barracuda Secure Access Controller VFAC400 Energize Updates Subscription 1 Month,22.00
BNCVFAC400a-m,Barracuda Secure Access Controller VFAC400 Malware Protection Subscription 1 Month,18.50
BNCVFAC400a-p,Barracuda Secure Access Controller VFAC400 Premium Support Subscription 1 Month,31.00
BNCVFAC610a,Barracuda Secure Access Controller VFAC610,4700.00
BNCVFAC610a-a,Barracuda Secure Access Controller VFAC610 Advanced Threat Protection Subscription 1 Month,75.00
BNCVFAC610a-dc,Barracuda Secure Access Controller VFAC610 Demo Conversion,4700.00
BNCVFAC610a-e,Barracuda Secure Access Controller VFAC610 Energize Updates Subscription 1 Month,70.00
BNCVFAC610a-m,Barracuda Secure Access Controller VFAC610 Malware Protection Subscription 1 Month,51.00
BNCVFAC610a-p,Barracuda Secure Access Controller VFAC610 Premium Support Subscription 1 Month,87.00
BNCVFAC820a,Barracuda Secure Access Controller VFAC820,17900.00
BNCVFAC820a-a,Barracuda Secure Access Controller VFAC820 Advanced Threat Protection Subscription 1 Month,310.00
BNCVFAC820a-dc,Barracuda Secure Access Controller VFAC820 Demo Conversion,17900.00
BNCVFAC820a-e,Barracuda Secure Access Controller VFAC820 Energize Updates Subscription 1 Month,290.00
BNCVFAC820a-m,Barracuda Secure Access Controller VFAC820 Malware Protection Subscription 1 Month,210.00
BNCVFAC820a-p,Barracuda Secure Access Controller VFAC820 Premium Support Subscription 1 Month,350.00
BNGCAW002a-a,Barracuda CloudGen Firewall for Amazon Web Services Level 2 Advanced Threat Protection Subscription 1 Month,65.00
BNGCAW002a-fi,Barracuda CloudGen Firewall for Amazon Web Services Level 2 Insights Subscription 1 Month,26.40
BNGCAW002a-m,Barracuda CloudGen Firewall for Amazon Web Services Level 2 Malware Protection Subscription 1 Month,47.00
BNGCAW002a-p,Barracuda CloudGen Firewall for Amazon Web Services Level 2 Premium Support Subscription 1 Month,78.00
BNGCAW002a-v,Barracuda CloudGen Firewall for Amazon Web Services Level 2 Virtual Subscription 1 Month,330.00
BNGCAW002a-vp,Barracuda CloudGen Firewall for Amazon Web Services Level 2 Advanced Remote Access Subscription 1 Month,44.00
BNGCAW002p-a,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 2 Advanced Threat Protection Subscription 1 Month,65.00
BNGCAW002p-m,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 2 Malware Protection Subscription 1 Month,47.00
BNGCAW002p-p,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 2 Premium Support Subscription 1 Month,78.00
BNGCAW002p-v,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 2 Virtual Subscription 1 Month,330.00
BNGCAW002p-vp,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 2 Advanced Remote Access Subscription 1 Month,44.00
BNGCAW004a-a,Barracuda CloudGen Firewall for Amazon Web Services Level 4 Advanced Threat Protection Subscription 1 Month,130.00
BNGCAW004a-fi,Barracuda CloudGen Firewall for Amazon Web Services Level 4 Insights Subscription 1 Month,50.00
BNGCAW004a-m,Barracuda CloudGen Firewall for Amazon Web Services Level 4 Malware Protection Subscription 1 Month,83.00
BNGCAW004a-p,Barracuda CloudGen Firewall for Amazon Web Services Level 4 Premium Support Subscription 1 Month,150.00
BNGCAW004a-v,Barracuda CloudGen Firewall for Amazon Web Services Level 4 Virtual Subscription 1 Month,590.00
BNGCAW004a-vp,Barracuda CloudGen Firewall for Amazon Web Services Level 4 Advanced Remote Access Subscription 1 Month,86.00
BNGCAW004p-a,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 4 Advanced Threat Protection Subscription 1 Month,130.00
BNGCAW004p-m,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 4 Malware Protection Subscription 1 Month,83.00
BNGCAW004p-p,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 4 Premium Support Subscription 1 Month,150.00
BNGCAW004p-v,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 4 Virtual Subscription 1 Month,590.00
BNGCAW004p-vp,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 4 Advanced Remote Access Subscription 1 Month,86.00
BNGCAW006a-a,Barracuda CloudGen Firewall for Amazon Web Services Level 6 Advanced Threat Protection Subscription 1 Month,190.00
BNGCAW006a-fi,Barracuda CloudGen Firewall for Amazon Web Services Level 6 Insights Subscription 1 Month,75.00
BNGCAW006a-m,Barracuda CloudGen Firewall for Amazon Web Services Level 6 Malware Protection Subscription 1 Month,140.00
BNGCAW006a-p,Barracuda CloudGen Firewall for Amazon Web Services Level 6 Premium Support Subscription 1 Month,230.00
BNGCAW006a-v,Barracuda CloudGen Firewall for Amazon Web Services Level 6 Virtual Subscription 1 Month,910.00
BNGCAW006a-vp,Barracuda CloudGen Firewall for Amazon Web Services Level 6 Advanced Remote Access Subscription 1 Month,250.00
BNGCAW006p-a,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 6 Advanced Threat Protection Subscription 1 Month,190.00
BNGCAW006p-m,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 6 Malware Protection Subscription 1 Month,140.00
BNGCAW006p-p,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 6 Premium Support Subscription 1 Month,230.00
BNGCAW006p-v,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 6 Virtual Subscription 1 Month,910.00
BNGCAW006p-vp,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 6 Advanced Remote Access Subscription 1 Month,250.00
BNGCAW008a-a,Barracuda CloudGen Firewall for Amazon Web Services Level 8 Advanced Threat Protection Subscription 1 Month,320.00
BNGCAW008a-fi,Barracuda CloudGen Firewall for Amazon Web Services Level 8 Insights Subscription 1 Month,140.00
BNGCAW008a-m,Barracuda CloudGen Firewall for Amazon Web Services Level 8 Malware Protection Subscription 1 Month,270.00
BNGCAW008a-p,Barracuda CloudGen Firewall for Amazon Web Services Level 8 Premium Support Subscription 1 Month,400.00
BNGCAW008a-v,Barracuda CloudGen Firewall for Amazon Web Services Level 8 Virtual Subscription 1 Month,1600.00
BNGCAW008a-vp,Barracuda CloudGen Firewall for Amazon Web Services Level 8 Advanced Remote Access Subscription 1 Month,390.00
BNGCAW008p-a,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 8 Advanced Threat Protection Subscription 1 Month,320.00
BNGCAW008p-m,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 8 Malware Protection Subscription 1 Month,270.00
BNGCAW008p-p,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 8 Premium Support Subscription 1 Month,400.00
BNGCAW008p-v,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 8 Virtual Subscription 1 Month,1600.00
BNGCAW008p-vp,Barracuda CloudGen Firewall Pool for Amazon Web Services Level 8 Advanced Remote Access Subscription 1 Month,390.00
BNGCAWFISa-v,Barracuda CloudGen Firewall Insights Server for Amazon Web Services Virtual 1 Month License,180.00
BNGCAZ002a-a,Barracuda CloudGen Firewall for Microsoft Azure Level 2 Advanced Threat Protection Subscription 1 Month,65.00
BNGCAZ002a-fi,Barracuda CloudGen Firewall for Microsoft Azure Level 2 Insights Subscription 1 Month,22.40
BNGCAZ002a-m,Barracuda CloudGen Firewall for Microsoft Azure Level 2 Malware Protection Subscription 1 Month,47.00
BNGCAZ002a-p,Barracuda CloudGen Firewall for Microsoft Azure Level 2 Premium Support Subscription 1 Month,78.00
BNGCAZ002a-v,Barracuda CloudGen Firewall for Microsoft Azure Level 2 Virtual Subscription 1 Month,330.00
BNGCAZ002a-vp,Barracuda CloudGen Firewall for Microsoft Azure Level 2 Advanced Remote Access Subscription 1 Month,44.00
BNGCAZ002p-a,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 2 Advanced Threat Protection Subscription 1 Month,65.00
BNGCAZ002p-m,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 2 Malware Protection Subscription 1 Month,47.00
BNGCAZ002p-p,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 2 Premium Support Subscription 1 Month,78.00
BNGCAZ002p-v,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 2 Virtual Subscription 1 Month,330.00
BNGCAZ002p-vp,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 2 Advanced Remote Access Subscription 1 Month,44.00
BNGCAZ004a-a,Barracuda CloudGen Firewall for Microsoft Azure Level 4 Advanced Threat Protection Subscription 1 Month,130.00
BNGCAZ004a-fi,Barracuda CloudGen Firewall for Microsoft Azure Level 4 Insights Subscription 1 Month,42.00
BNGCAZ004a-m,Barracuda CloudGen Firewall for Microsoft Azure Level 4 Malware Protection Subscription 1 Month,83.00
BNGCAZ004a-p,Barracuda CloudGen Firewall for Microsoft Azure Level 4 Premium Support Subscription 1 Month,150.00
BNGCAZ004a-v,Barracuda CloudGen Firewall for Microsoft Azure Level 4 Virtual Subscription 1 Month,590.00
BNGCAZ004a-vp,Barracuda CloudGen Firewall for Microsoft Azure Level 4 Advanced Remote Access Subscription 1 Month,86.00
BNGCAZ004p-a,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 4 Advanced Threat Protection Subscription 1 Month,130.00
BNGCAZ004p-m,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 4 Malware Protection Subscription 1 Month,83.00
BNGCAZ004p-p,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 4 Premium Support Subscription 1 Month,150.00
BNGCAZ004p-v,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 4 Virtual Subscription 1 Month,590.00
BNGCAZ004p-vp,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 4 Advanced Remote Access Subscription 1 Month,86.00
BNGCAZ006a-a,Barracuda CloudGen Firewall for Microsoft Azure Level 6 Advanced Threat Protection Subscription 1 Month,190.00
BNGCAZ006a-fi,Barracuda CloudGen Firewall for Microsoft Azure Level 6 Insights Subscription 1 Month,63.00
BNGCAZ006a-m,Barracuda CloudGen Firewall for Microsoft Azure Level 6 Malware Protection Subscription 1 Month,140.00
BNGCAZ006a-p,Barracuda CloudGen Firewall for Microsoft Azure Level 6 Premium Support Subscription 1 Month,230.00
BNGCAZ006a-v,Barracuda CloudGen Firewall for Microsoft Azure Level 6 Virtual Subscription 1 Month,910.00
BNGCAZ006a-vp,Barracuda CloudGen Firewall for Microsoft Azure Level 6 Advanced Remote Access Subscription 1 Month,250.00
BNGCAZ006p-a,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 6 Advanced Threat Protection Subscription 1 Month,190.00
BNGCAZ006p-m,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 6 Malware Protection Subscription 1 Month,140.00
BNGCAZ006p-p,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 6 Premium Support Subscription 1 Month,230.00
BNGCAZ006p-v,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 6 Virtual Subscription 1 Month,910.00
BNGCAZ006p-vp,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 6 Advanced Remote Access Subscription 1 Month,250.00
BNGCAZ008a-a,Barracuda CloudGen Firewall for Microsoft Azure Level 8 Advanced Threat Protection Subscription 1 Month,320.00
BNGCAZ008a-fi,Barracuda CloudGen Firewall for Microsoft Azure Level 8 Insights Subscription 1 Month,120.00
BNGCAZ008a-m,Barracuda CloudGen Firewall for Microsoft Azure Level 8 Malware Protection Subscription 1 Month,270.00
BNGCAZ008a-p,Barracuda CloudGen Firewall for Microsoft Azure Level 8 Premium Support Subscription 1 Month,400.00
BNGCAZ008a-v,Barracuda CloudGen Firewall for Microsoft Azure Level 8 Virtual Subscription 1 Month,1600.00
BNGCAZ008a-vp,Barracuda CloudGen Firewall for Microsoft Azure Level 8 Advanced Remote Access Subscription 1 Month,390.00
BNGCAZ008p-a,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 8 Advanced Threat Protection Subscription 1 Month,320.00
BNGCAZ008p-m,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 8 Malware Protection Subscription 1 Month,270.00
BNGCAZ008p-p,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 8 Premium Support Subscription 1 Month,400.00
BNGCAZ008p-v,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 8 Virtual Subscription 1 Month,1600.00
BNGCAZ008p-vp,Barracuda CloudGen Firewall Pool for Microsoft Azure Level 8 Advanced Remote Access Subscription 1 Month,390.00
BNGCAZFISa-v,Barracuda CloudGen Firewall Insights Server for Microsoft Azure Virtual 1 Month License,180.00
BNGCLD002a-a,Barracuda CloudGen Firewall for Google Cloud Level 2 Advanced Threat Protection Subscription 1 Month,65.00
BNGCLD002a-fi,Barracuda CloudGen Firewall for Google Cloud Level 2 Insights Subscription 1 Month,26.40
BNGCLD002a-m,Barracuda CloudGen Firewall for Google Cloud Level 2 Malware Protection Subscription 1 Month,47.00
BNGCLD002a-p,Barracuda CloudGen Firewall for Google Cloud Level 2 Premium Support Subscription 1 Month,78.00
BNGCLD002a-v,Barracuda CloudGen Firewall for Google Cloud Level 2 Virtual Subscription 1 Month,330.00
BNGCLD002a-vp,Barracuda CloudGen Firewall for Google Cloud Level 2 Advanced Remote Access Subscription 1 Month,44.00
BNGCLD002p-a,Barracuda CloudGen Firewall Pool for Google Cloud Level 2 Advanced Threat Protection Subscription 1 Month,65.00
BNGCLD002p-m,Barracuda CloudGen Firewall Pool for Google Cloud Level 2 Malware Protection Subscription 1 Month,47.00
BNGCLD002p-p,Barracuda CloudGen Firewall Pool for Google Cloud Level 2 Premium Support Subscription 1 Month,78.00
BNGCLD002p-v,Barracuda CloudGen Firewall Pool for Google Cloud Level 2 Virtual Subscription 1 Month,330.00
BNGCLD002p-vp,Barracuda CloudGen Firewall Pool for Google Cloud Level 2 Advanced Remote Access Subscription 1 Month,44.00
BNGCLD004a-a,Barracuda CloudGen Firewall for Google Cloud Level 4 Advanced Threat Protection Subscription 1 Month,130.00
BNGCLD004a-fi,Barracuda CloudGen Firewall for Google Cloud Level 4 Insights Subscription 1 Month,50.00
BNGCLD004a-m,Barracuda CloudGen Firewall for Google Cloud Level 4 Malware Protection Subscription 1 Month,83.00
BNGCLD004a-p,Barracuda CloudGen Firewall for Google Cloud Level 4 Premium Support Subscription 1 Month,150.00
BNGCLD004a-v,Barracuda CloudGen Firewall for Google Cloud Level 4 Virtual Subscription 1 Month,590.00
BNGCLD004a-vp,Barracuda CloudGen Firewall for Google Cloud Level 4 Advanced Remote Access Subscription 1 Month,86.00
BNGCLD004p-a,Barracuda CloudGen Firewall Pool for Google Cloud Level 4 Advanced Threat Protection Subscription 1 Month,130.00
BNGCLD004p-m,Barracuda CloudGen Firewall Pool for Google Cloud Level 4 Malware Protection Subscription 1 Month,83.00
BNGCLD004p-p,Barracuda CloudGen Firewall Pool for Google Cloud Level 4 Premium Support Subscription 1 Month,150.00
BNGCLD004p-v,Barracuda CloudGen Firewall Pool for Google Cloud Level 4 Virtual Subscription 1 Month,590.00
BNGCLD004p-vp,Barracuda CloudGen Firewall Pool for Google Cloud Level 4 Advanced Remote Access Subscription 1 Month,86.00
BNGCLD006a-a,Barracuda CloudGen Firewall for Google Cloud Level 6 Advanced Threat Protection Subscription 1 Month,190.00
BNGCLD006a-fi,Barracuda CloudGen Firewall for Google Cloud Level 6 Insights Subscription 1 Month,75.00
BNGCLD006a-m,Barracuda CloudGen Firewall for Google Cloud Level 6 Malware Protection Subscription 1 Month,140.00
BNGCLD006a-p,Barracuda CloudGen Firewall for Google Cloud Level 6 Premium Support Subscription 1 Month,230.00
BNGCLD006a-v,Barracuda CloudGen Firewall for Google Cloud Level 6 Virtual Subscription 1 Month,910.00
BNGCLD006a-vp,Barracuda CloudGen Firewall for Google Cloud Level 6 Advanced Remote Access Subscription 1 Month,250.00
BNGCLD006p-a,Barracuda CloudGen Firewall Pool for Google Cloud Level 6 Advanced Threat Protection Subscription 1 Month,190.00
BNGCLD006p-m,Barracuda CloudGen Firewall Pool for Google Cloud Level 6 Malware Protection Subscription 1 Month,140.00
BNGCLD006p-p,Barracuda CloudGen Firewall Pool for Google Cloud Level 6 Premium Support Subscription 1 Month,230.00
BNGCLD006p-v,Barracuda CloudGen Firewall Pool for Google Cloud Level 6 Virtual Subscription 1 Month,910.00
BNGCLD006p-vp,Barracuda CloudGen Firewall Pool for Google Cloud Level 6 Advanced Remote Access Subscription 1 Month,250.00
BNGCLD008a-a,Barracuda CloudGen Firewall for Google Cloud Level 8 Advanced Threat Protection Subscription 1 Month,320.00
BNGCLD008a-fi,Barracuda CloudGen Firewall for Google Cloud Level 8 Insights Subscription 1 Month,140.00
BNGCLD008a-m,Barracuda CloudGen Firewall for Google Cloud Level 8 Malware Protection Subscription 1 Month,270.00
